PhraseID,EN,IT,PT-BR,TR,ES-ES,SV,NL
QID330_QuestionText,"I have had experiences with <strong>astrology, seeing the future, UFO&#39;s, ESP, or a sixth sense</strong>.","Ho avuto esperienze con l’<strong>astrologia, la preveggenza, gli UFO, l’ESP o un sesto senso</strong>.","Já tive experiências com <strong>astrologia, previsão do futuro, OVNIs, experiências extra-sensoriais ou um sexto sentido</strong>.","<strong>Astroloji, geleceği görme, UFO’lar, ESP</strong> <strong>veya altıncı his</strong> ile ilgili deneyimlerim oldu.","<meta charset=""UTF-8"" />➘<p>He tenido experiencias con la <strong>astrología, la visión del futuro, los OVNIs, percepciones extrasensoriales o un sexto sentido</strong>.</p>➘","Jag har haft erfarenheter av <strong>astrologi, att se in i framtiden, UFO:n, ESP eller ett sjätte sinne</strong>.","Ik heb ervaringen gehad met <strong>astrologie, de toekomst zien, UFO’s, ESP of een zesde zintuig</strong>."
QID330_Choice6,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID330_Choice7,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID330_Choice8,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID330_Choice9,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID330_Choice10,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID329_QuestionText,I have felt that I was <strong>communicating with another person telepathically</strong> (by mind-reading).,Ho sentito di <strong>comunicare con un’altra persona telepaticamente</strong> (leggendo la mente).,Já senti que <strong>comunicava com outra pessoa telepaticamente</strong> (através de leitura da mente).,"<meta charset=""UTF-8"" /><strong>Başka bir kişiyle telepatik olarak</strong> (zihin okuma yoluyla) <strong>iletişim kurduğumu</strong> hissettim.","<meta charset=""UTF-8"" />➘<p>He sentido que me <strong>comunicaba telepáticamente con otra persona</strong> (leyendo la mente).</p>➘",Jag har känt att jag <strong>kommunicerade med en annan person telepatiskt</strong> (genom tankeläsning).,Ik heb het gevoel gehad dat ik <strong>telepathisch</strong> (door gedachtenlezen) <strong>met een andere persoon communiceerde</strong>.
QID329_Choice6,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID329_Choice7,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID329_Choice8,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID329_Choice9,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID329_Choice10,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID215_QuestionText,"Please rate your overall <strong>smelling ability</strong>&nbsp;from 0 = ""no sense of smell at all"" to 10 = ""excellent sense of smell"".","Per favore, valuta la tua <strong>capacità olfattiva</strong> generale da 0 = “nessun senso dell’olfatto” a 10 = “eccellente senso dell’olfatto”.","Por favor, avalie sua <strong>capacidade de sentir cheiros</strong> de 0 = ""nenhum sentido de olfato"" a 10 = ""excelente sentido de olfato"".",Lütfen <strong>genel koku alma yeteneğinizi</strong> 0 = “hiç koku alma yok” ile 10 = “mükemmel koku alma” arasında değerlendirin.,"Por favor, califica tu <strong>capacidad olfativa</strong> general de 0 = ""sin sentido del olfato en absoluto"" a 10 = ""excelente sentido del olfato"".","Vänligen betygsätt din övergripande <strong>luktsinneförmåga</strong>&nbsp;från 0 = ""ingen luktsinne alls"" till 10 = ""utmärkt luktsinne"".","Beoordeel je <strong>algehele reukvermogen</strong> van 0 = ""helemaal geen reukvermogen"" tot 10 = ""uitstekend reukvermogen""."
QID215_Choice1,0. No sense of smell at all,0. Nessun senso dell’olfatto,0. Nenhum sentido de olfato,"0. <meta charset=""UTF-8"" />Hiç koku alma yok",0. Ningún sentido del olfato en absoluto,0. Ingen luktsinne alls,0. Helemaal geen reukvermogen
QID215_Choice11,1,1,1,1,1,1,1
QID215_Choice12,2,2,2,2,2,2,2
QID215_Choice13,3,3,3,3,3,3,3
QID215_Choice14,4,4,4,4,4,4,4
QID215_Choice15,5,5,5,5,5,5,5
QID215_Choice16,6,6,6,6,6,6,6
QID215_Choice17,7,7,7,7,7,7,7
QID215_Choice18,8,8,8,8,8,8,8
QID215_Choice19,9,9,9,9,9,9,9
QID215_Choice20,10. Excellent sense of smell,10. Eccellente senso dell'olfatto,10. Excelente senso de olfato,10. Mükemmel koku alma,10. Excelente sentido del olfato,10. Utmärkt luktsinne,10. Uitstekend reukvermogen
QID360_QuestionText,Please indicate your <strong>age</strong> in numbers (with no spaces).,"Per favore, indica la tua età in cifre.","Por favor, indique sua <strong>idade</strong> em números (sem espaços).",Lütfen <strong>yaşınızı</strong> boşluk bırakmadan rakamlarla belirtiniz.,"Por favor, indica tu <strong>edad</strong> en números (sin espacios).",Ange din <strong>ålder</strong> i siffror (utan mellanslag).,Geef uw <strong>leeftijd</strong> op in cijfers (zonder spaties).
QID360_Choice15,,,,,,,
QID6_QuestionText,How would you describe yourself?,Come ti descriveresti?,Como você se descreveria?,How would you describe yourself?,¿Cómo te describirías?,Hur skulle du beskriva dig själv?,Hoe zou u uzelf omschrijven?
QID6_Choice1,Female,Femmina,Feminino,"<meta charset=""UTF-8"" />➘<p data-pm-slice=""1 1 []"">Kadın</p>➘",Femenino,Kvinna,Vrouwelijk
QID6_Choice2,Male,Maschio,Masculino,Erkek,Hombre,Man,Mannelijk
QID6_Choice3,Non-binary / third gender,Non-binario / altro,Não-binário / terceiro gênero,Non‑binary / üçüncü cinsiyet,No binario / tercer género,Icke-binär / tredje kön,Non-binair / derde geslacht
QID361_QuestionText,What is your <strong>main occupation</strong>?,Qual è la tua <strong>occupazione principale</strong>?,Qual é a sua <strong>principal ocupação</strong>?,Ana <strong>mesleğiniz</strong> nedir?,¿Cuál es tu <strong>ocupación principal</strong>?,Vad är din <strong>huvudsakliga sysselsättning</strong>?,Wat is je<strong> hoofdbaan?</strong><br />➘ 
QID361_Choice1,Worker,Lavoratore,Trabalhador,"<meta charset=""UTF-8"" />Çalışan",Trabajador,Arbetare,Werknemer
QID361_Choice2,Student,Studente,Estudante,"<meta charset=""UTF-8"" />Öğrenci",Estudiante,Student,Student
QID361_Choice3,Not currently working,Attualmente non lavori,Atualmente não trabalhando,"<meta charset=""UTF-8"" />Şu anda çalışmıyor",Actualmente no trabajando,Arbetar inte för närvarande,Werkt momenteel niet
QID362_QuestionText,Which of the following best describes the <strong>area where you currently live</strong>?,Quale delle seguenti opzioni descrive meglio <strong>l'area in cui vivi attualmente</strong>?,Qual das seguintes opções melhor descreve a <strong>área onde você mora atualmente</strong>?,Aşağıdakilerden hangisi şu anda yaşadığınız <strong>bölgeyi</strong> en iyi tanımlar?,¿Cuál de las siguientes opciones describe mejor el <strong>área donde vives actualmente</strong>?,Vilket av följande beskriver bäst <strong>området där du bor just nu</strong>?,Welke van de volgende opties beschrijft het beste <strong>het gebied waar je momenteel woont</strong>?
QID362_Choice1,Urban / City<br />➘(Large city or densely built-up metropolitan core)<br />➘&nbsp;,Urbana / Città<br />➘(Grande città o nucleo metropolitano densamente edificato)<br />➘&nbsp;,Urbana / Cidade<br />➘(Grande cidade ou núcleo metropolitano densamente construído)<br />➘&nbsp;,"<meta charset=""UTF-8"" />Kentsel / Şehir<br data-end=""976"" data-start=""973"" />➘(Büyük şehir veya yoğun yapılaşmış metropol çekirdeği)",Urbano / Ciudad<br />➘(Ciudad grande o núcleo metropolitano densamente construido)<br />➘&nbsp;,Urban / Stad<br />➘(Stor stad eller tätbebyggt storstadsområde)<br />➘&nbsp;,<p>Stedelijk / Stad<br /></p>➘➘<p>(Grote stad of dichtbebouwd stedelijk gebied)</p>➘
QID362_Choice2,Suburban / Town<br />➘(Suburb of a city or a medium-sized town)<br />➘&nbsp;,Suburbana / Paese<br />➘(Periferia di una città o paese di medie dimensioni)<br />➘&nbsp;,Suburbana / Cidade pequena<br />➘(Subúrbio de uma cidade ou uma cidade de médio porte)<br />➘&nbsp;,"<meta charset=""UTF-8"" />➘<p data-end=""1109"" data-start=""1034"">Banliyö / Kasaba<br data-end=""1053"" data-start=""1050"" />➘(Bir şehrin banliyösü veya orta büyüklükte bir kasaba)</p>➘",Suburbano / Pueblo<br />➘(Suburbio de una ciudad o un pueblo de tamaño medio)<br />➘&nbsp;,Förort / Småstad<br />➘(Förort till en stad eller en medelstor stad)<br />➘&nbsp;,<p>Suburbaan / Dorp<br /></p>➘➘<p>(Voorstad van een stad of middelgrote plaats)<br /></p>➘
QID362_Choice3,"Rural / Village<br />➘(Small village, open countryside, or isolated area)<br />➘&nbsp;","Rurale / Villaggio<br />➘(Piccolo villaggio, campagna aperta o area isolata)<br />➘&nbsp;","Rural / Vila<br />➘(Pequena vila, campo aberto ou área isolada)<br />➘&nbsp;","<meta charset=""UTF-8"" />Kırsal / Köy<br data-end=""1126"" data-start=""1123"" />➘(Küçük köy, açık kırsal alan veya izole bölge)<br />➘ ","Rural / Aldea<br />➘(Pequeña aldea, campo abierto o área aislada)<br />➘&nbsp;","Landsbygd / By<br />➘(Liten by, öppet landskap eller isolerat område)<br />➘&nbsp;","<p>Landelijk / Plattelandsgebied<br /></p>➘➘<p>(Klein dorp, open platteland of afgelegen gebied)<br /></p>➘"
QID316_QuestionText,"<img style=""width: 969px; height: 1279px;"" src=""https://psychru.qualtrics.com/CP/Graphic.php?IM=IM_39FWLy47hp84Hs2"">",,,,,,
QID315_QuestionText,"<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Imagine that this <strong>ladder</strong> is a picture of <strong>how your country is set up</strong>.</span></span></span></span></span></span></span>➘<ul>➘	<li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>At the top</strong> of the ladder are people that have <strong>the most money, the highest amount of schooling, the best jobs, and the most respect</strong>.</span></span></span></span></span></span></span></li>➘	<li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>At the bottom</strong> are people who hav</span></span></span></span></span></span></span><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">e <strong>the least money, little or no education, no jobs or jobs that no one wants, and the least respect.</strong></span></span></span></span></span></span></span></li>➘</ul>➘<br />➘<br />➘<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Now think about<strong> your family</strong>. Tell us where you think your family <strong>would be on this ladder</strong>?</span></span></span></span></span></span></span><br />➘&nbsp;","<span style=""font-size:medium""><span style=""font-family:Aptos, sans-serif""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Immagina che questa <strong>scala</strong> rappresenti <strong>il modo in cui è strutturato il tuo paese</strong>.</span></span></span></span></span></span></span>➘<ul>➘	<li><span style=""font-family: Aptos, sans-serif; font-size: 12pt;""><strong>In cima</strong> alla scala ci sono le persone che hanno <strong>più soldi, il livello di istruzione più alto, i lavori migliori e il massimo rispetto</strong>.</span></li>➘	<li><span style=""font-family: Aptos, sans-serif; font-size: 12pt;""><strong>In fondo</strong> alla scala ci sono le persone che hanno <strong>meno soldi, poca o nessuna istruzione, nessun lavoro o lavori che nessuno vuole, e il minimo rispetto</strong>.</span></li>➘</ul>➘<br />➘<span style=""font-size:medium""><span style=""font-family:Aptos, sans-serif""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Ora pensa alla <strong>tua famiglia</strong>. Dicci dove pensi che la tua famiglia si troverebbe <strong>su questa scala</strong>.</span></span></span></span></span></span></span>","<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Imagine que esta <strong>escada</strong> é uma imagem de <strong>como seu país está organizado</strong>.</span></span></span></span></span></span></span>➘<ul>➘ <li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>No topo</strong> da escada estão as pessoas que têm <strong>mais dinheiro, o maior nível de escolaridade, os melhores empregos e o maior respeito</strong>.</span></span></span></span></span></span></span></li>➘ <li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Na base</strong> estão as pessoas que têm</span></span></span></span></span></span></span><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""> <strong>menos dinheiro, pouca ou nenhuma educação, sem empregos ou empregos que ninguém quer, e o menor respeito.</strong></span></span></span></span></span></span></span></li>➘</ul>➘<br />➘<br />➘<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Agora pense na<strong> sua família</strong>. Diga-nos onde você acha que sua família <strong>estaria nesta escada</strong>?</span></span></span></span></span></span></span><br />➘&nbsp;","<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Bu <strong>merdivenin</strong>, ülkenizin <strong>nasıl yapılandığının</strong> bir resmi olduğunu hayal edin.</span></span></span></span></span></span></span>➘<ul>➘	<li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Merdivenin en üstünde</strong> <strong>en fazla paraya, en yüksek eğitim düzeyine, en iyi işlere ve en çok saygıya</strong> sahip insanlar bulunur.</span></span></span></span></span></span></span></li>➘	<li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Merdivenin en altında</strong> <strong>en az paraya, çok az veya hiç eğitime, işi olmayan ya da kimsenin istemediği işlerde çalışan ve en az saygı gören</strong> insanlar bulunur.</span></span></span></span></span></span></span></li>➘</ul>➘<br />➘<br />➘<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Şimdi <strong>ailenizi</strong> düşünün. Ailenizin <strong>bu merdivende</strong> nerede yer alacağını düşündüğünüzü bize söyleyin.</span></span></span></span></span></span></span><br />➘ ","<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Imagina que esta <strong>escalera</strong> es una imagen de <strong>cómo está organizado tu país</strong>.</span></span></span></span></span></span></span>➘<ul>➘ <li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>En la parte superior</strong> de la escalera están las personas que tienen <strong>más dinero, el nivel más alto de educación, los mejores trabajos y el mayor respeto</strong>.</span></span></span></span></span></span></span></li>➘ <li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>En la parte inferior</strong> están las personas que tienen</span></span></span></span></span></span></span><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""> <strong>menos dinero, poca o ninguna educación, sin trabajo o trabajos que nadie quiere, y el menor respeto.</strong></span></span></span></span></span></span></span></li>➘</ul>➘<br />➘<br />➘<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Ahora piensa en <strong>tu familia</strong>. ¿Dónde crees que <strong>estaría tu familia en esta escalera</strong>?</span></span></span></span></span></span></span><br />➘&nbsp;","<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Föreställ dig att den här <strong>stegen</strong> är en bild av <strong>hur ditt land är uppbyggt</strong>.</span></span></span></span></span></span></span>➘<ul>➘ <li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Högst upp</strong> på stegen är människor som har <strong>mest pengar, högst utbildning, de bästa jobben och mest respekt</strong>.</span></span></span></span></span></span></span></li>➘ <li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Längst ner</strong> är människor som har</span></span></span></span></span></span></span><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""> <strong>minst pengar, lite eller ingen utbildning, inga jobb eller jobb som ingen vill ha, och minst respekt.</strong></span></span></span></span></span></span></span></li>➘</ul>➘<br />➘<br />➘<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Tänk nu på<strong> din familj</strong>. Berätta var du tror att din familj <strong>skulle vara på den här stegen</strong>?</span></span></span></span></span></span></span><br />➘&nbsp;","<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Stel je voor dat deze <strong>ladder</strong> een beeld is van <strong>hoe jouw land is gestructureerd</strong>.</span></span></span></span></span></span></span>➘<ul>➘	<li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Bovenaan</strong> de ladder staan mensen die <strong>het meeste geld hebben, de hoogste opleiding, de beste banen en het meeste respect genieten</strong>.</span></span></span></span></span></span></span></li>➘	<li><span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none""><strong>Onderaan</strong> staan mensen die <strong>het minste geld hebben, weinig of geen opleiding, geen banen of banen die niemand wil, en het minste respect genieten</strong>.</span></span></span></span></span></span></span></li>➘</ul>➘<br />➘<br />➘<span style=""font-size:16px;""><span style=""font-family:Arial,Helvetica,sans-serif;""><span style=""color:#000000""><span style=""font-style:normal""><span style=""font-weight:400""><span style=""white-space:normal""><span style=""text-decoration:none"">Denk nu aan <strong>je gezin</strong>. Vertel ons waar jij denkt dat jouw gezin <strong>op deze ladder zou staan</strong>?</span></span></span></span></span></span></span><br />➘ "
